#Magnetic Field (Oe),Voltage (V) 
-50.00, 0.003871 
-49.00, 0.003872 
-48.00, 0.003871 
-47.00, 0.003872 
-46.00, 0.003871 
-45.00, 0.003872 
-44.00, 0.003872 
-43.00, 0.003872 
-42.00, 0.003872 
-41.00, 0.003872 
-40.00, 0.003872 
-39.00, 0.003872 
-38.00, 0.003872 
-37.00, 0.003872 
-36.00, 0.003872 
-35.00, 0.003872 
-34.00, 0.003872 
-33.00, 0.003872 
-32.00, 0.003872 
-31.00, 0.003872 
-30.00, 0.003872 
-29.00, 0.003872 
-28.00, 0.003873 
-27.00, 0.003873 
-26.00, 0.003873 
-25.00, 0.003873 
-24.00, 0.003873 
-23.00, 0.003874 
-22.00, 0.003874 
-21.00, 0.003874 
-20.00, 0.003874 
-19.00, 0.003875 
-18.00, 0.003875 
-17.00, 0.003876 
-16.00, 0.003876 
-15.00, 0.003877 
-14.00, 0.003878 
-13.00, 0.003879 
-12.00, 0.003881 
-11.00, 0.003883 
-10.00, 0.003885 
-9.00, 0.003890 
-8.00, 0.003894 
-7.00, 0.003901 
-6.00, 0.003909 
-5.00, 0.003921 
-4.00, 0.003931 
-3.00, 0.003942 
-2.00, 0.003954 
-1.00, 0.003959 
-6.22E-15, 0.003960 
1.00, 0.003956 
2.00, 0.003946 
3.00, 0.003940 
4.00, 0.003926 
5.00, 0.003918 
6.00, 0.003908 
7.00, 0.003902 
8.00, 0.003896 
9.00, 0.003893 
10.00, 0.003889 
11.00, 0.003887 
12.00, 0.003885 
13.00, 0.003883 
14.00, 0.003882 
15.00, 0.003881 
16.00, 0.003880 
17.00, 0.003879 
18.00, 0.003878 
19.00, 0.003877 
20.00, 0.003877 
21.00, 0.003876 
22.00, 0.003876 
23.00, 0.003875 
24.00, 0.003875 
25.00, 0.003875 
26.00, 0.003875 
27.00, 0.003874 
28.00, 0.003874 
29.00, 0.003874 
30.00, 0.003874 
31.00, 0.003874 
32.00, 0.003873 
33.00, 0.003873 
34.00, 0.003873 
35.00, 0.003873 
36.00, 0.003873 
37.00, 0.003873 
38.00, 0.003873 
39.00, 0.003873 
40.00, 0.003873 
41.00, 0.003872 
42.00, 0.003872 
43.00, 0.003872 
44.00, 0.003872 
45.00, 0.003872 
46.00, 0.003872 
47.00, 0.003872 
48.00, 0.003872 
49.00, 0.003872 
50.00, 0.003872 
51.00, 0.003872 
51.00, 0.003871 
50.00, 0.003872 
49.00, 0.003871 
48.00, 0.003871 
47.00, 0.003871 
46.00, 0.003872 
45.00, 0.003872 
44.00, 0.003872 
43.00, 0.003871 
42.00, 0.003871 
41.00, 0.003872 
40.00, 0.003872 
39.00, 0.003872 
38.00, 0.003872 
37.00, 0.003873 
36.00, 0.003873 
35.00, 0.003873 
34.00, 0.003873 
33.00, 0.003873 
32.00, 0.003873 
31.00, 0.003873 
30.00, 0.003873 
29.00, 0.003874 
28.00, 0.003874 
27.00, 0.003874 
26.00, 0.003874 
25.00, 0.003874 
24.00, 0.003875 
23.00, 0.003875 
22.00, 0.003875 
21.00, 0.003875 
20.00, 0.003876 
19.00, 0.003876 
18.00, 0.003876 
17.00, 0.003877 
16.00, 0.003878 
15.00, 0.003878 
14.00, 0.003880 
13.00, 0.003881 
12.00, 0.003883 
11.00, 0.003884 
10.00, 0.003886 
9.00, 0.003890 
8.00, 0.003893 
7.00, 0.003900 
6.00, 0.003905 
5.00, 0.003915 
4.00, 0.003924 
3.00, 0.003937 
2.00, 0.003942 
1.00, 0.003953 
-6.22E-15, 0.003957 
-1.00, 0.003958 
-2.00, 0.003955 
-3.00, 0.003943 
-4.00, 0.003933 
-5.00, 0.003922 
-6.00, 0.003909 
-7.00, 0.003902 
-8.00, 0.003894 
-9.00, 0.003890 
-10.00, 0.003885 
-11.00, 0.003883 
-12.00, 0.003881 
-13.00, 0.003880 
-14.00, 0.003878 
-15.00, 0.003877 
-16.00, 0.003876 
-17.00, 0.003876 
-18.00, 0.003875 
-19.00, 0.003875 
-20.00, 0.003874 
-21.00, 0.003874 
-22.00, 0.003873 
-23.00, 0.003873 
-24.00, 0.003873 
-25.00, 0.003873 
-26.00, 0.003872 
-27.00, 0.003872 
-28.00, 0.003872 
-29.00, 0.003872 
-30.00, 0.003872 
-31.00, 0.003872 
-32.00, 0.003872 
-33.00, 0.003872 
-34.00, 0.003871 
-35.00, 0.003871 
-36.00, 0.003871 
-37.00, 0.003871 
-38.00, 0.003871 
-39.00, 0.003871 
-40.00, 0.003871 
-41.00, 0.003871 
-42.00, 0.003871 
-43.00, 0.003871 
-44.00, 0.003871 
-45.00, 0.003871 
-46.00, 0.003871 
-47.00, 0.003871 
-48.00, 0.003871 
-49.00, 0.003871 
-50.00, 0.003870 
