#Magnetic Field (Oe),Voltage (V) 
-32.00, 0.512938 
-33.00, 0.512959 
-34.00, 0.512969 
-35.00, 0.512977 
-36.00, 0.512977 
-37.00, 0.512984 
-38.00, 0.512991 
-39.00, 0.512998 
-40.00, 0.513002 
-41.00, 0.513008 
-42.00, 0.513011 
-43.00, 0.513016 
-44.00, 0.513021 
-45.00, 0.513024 
-46.00, 0.513030 
-47.00, 0.513036 
-48.00, 0.513041 
-49.00, 0.513043 
-50.00, 0.513045 
